date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:32	120/120	---M--	200	added ('OK')	text/plain	etag:%22548-1636665340;;;%22	https://www.chezlartisan.ma/robots.txt		(from )
10:52:33	501827/501827	---MCZ	200	added ('OK')	text/html	etag:W/%22536-1636619558;;;%22	https://www.chezlartisan.ma/	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/index.html	(from )
10:52:35	1/1	---MC-	307	error ('Temporary%20Redirect')	application/octet-stream	date:Sun,%2014%20Nov%202021%2009:52:32%20GMT	https://www.chezlartisan.ma/xmlrpc.php	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/xmlrpc.php	(from https://www.chezlartisan.ma/)
10:52:36	984/984	---M--	200	added ('OK')	image/png	date:Wed,%2031%20May%202017%2001:28:02%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/images/default/fav-32.png	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/images/default/fav-32.png	(from https://www.chezlartisan.ma/)
10:52:37	257321/257321	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Sep%202019%2013:48:47%20GMT	https://www.chezlartisan.ma/wp-content/uploads/2019/09/Slider-02.jpg	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/uploads/2019/09/Slider-02.jpg	(from https://www.chezlartisan.ma/)
10:52:37	9830/9830	---MCZ	200	added ('OK')	text/css	etag:W/%22610-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/wpt-whatsapp/assets/css/public.css?ver=2.2.5	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/wpt-whatsapp/assets/css/public5bf8.css	(from https://www.chezlartisan.ma/)
10:52:38	1641/1641	---MCZ	200	added ('OK')	text/css	etag:W/%22612-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/wpt-whatsapp/assets/css/auto-generated-wptwa.css?ver=1570828941	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/wpt-whatsapp/assets/css/auto-generated-wptwac8db.css	(from https://www.chezlartisan.ma/)
10:52:39	2731/2731	---MCZ	200	added ('OK')	text/css	etag:W/%22611-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.5.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/contact-form-7/includes/css/styles4245.css	(from https://www.chezlartisan.ma/)
10:52:40	44315/44315	---MCZ	200	added ('OK')	text/css	etag:W/%22613-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min080f.css	(from https://www.chezlartisan.ma/)
10:52:40	771/771	---MC-	200	added ('OK')	application/rss+xml	etag:%22d3ecbd360aa0c5448bd692dad6da7c18%22	https://www.chezlartisan.ma/comments/feed/	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/comments/feed/index.html	(from https://www.chezlartisan.ma/)
10:52:41	1098/1098	---MC-	200	added ('OK')	application/rss+xml	etag:%22ba883fc580e0b945ead694d1801b9161%22	https://www.chezlartisan.ma/feed/	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/feed/index.html	(from https://www.chezlartisan.ma/)
10:52:42	123536/123536	---MCZ	200	added ('OK')	text/css	etag:W/%22614-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.plugins.min.css?ver=5.8.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.plugins.min080f.css	(from https://www.chezlartisan.ma/)
10:52:43	484758/484758	---MCZ	200	added ('OK')	text/css	etag:W/%22615-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.1	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/js_composer/assets/css/js_composer.mind3c7.css	(from https://www.chezlartisan.ma/)
10:52:43	38181/38181	---MCZ	200	added ('OK')	text/css	etag:W/%22616-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.shortcode.min.css?ver=5.8.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.shortcode.min080f.css	(from https://www.chezlartisan.ma/)
10:52:43	218854/218854	---MCZ	200	added ('OK')	text/css	etag:W/%22617-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.vc.shortcodes.min.css?ver=5.8.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.vc.shortcodes.min080f.css	(from https://www.chezlartisan.ma/)
10:52:45	319914/319914	---MCZ	200	added ('OK')	text/css	etag:W/%22619-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/themes/lartisan/style.css?ver=4.9.7	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/style37cb.css	(from https://www.chezlartisan.ma/)
10:52:45	28604/28604	---MCZ	200	added ('OK')	text/css	etag:W/%22618-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.theme.min.css?ver=4.9.7	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.theme.min37cb.css	(from https://www.chezlartisan.ma/)
10:52:50	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%22621-1636840345;;;%22	https://www.chezlartisan.ma/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://www.chezlartisan.ma/)
10:52:51	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:W/%22620-1636840345;;;%22	https://www.chezlartisan.ma/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-includes/js/jquery/jquery.minaf6c.js	(from https://www.chezlartisan.ma/)
10:52:52	33895/33895	---MCZ	200	added ('OK')	application/javascript	etag:W/%22624-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/ut-shortcodes/js/plugins/modernizr/modernizr.min.js?ver=2.6.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/ut-shortcodes/js/plugins/modernizr/modernizr.min61da.js	(from https://www.chezlartisan.ma/)
10:52:54	174939/174939	---MCZ	200	added ('OK')	application/javascript	etag:W/%22626-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/themes/lartisan/js/ut-scriptlibrary.min.js?ver=4.9.7	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/js/ut-scriptlibrary.min37cb.js	(from https://www.chezlartisan.ma/)
10:52:55	378358/378358	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.5.7	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/revslider/public/assets/js/rs6.minb134.js	(from https://www.chezlartisan.ma/)
10:52:59	26713/26713	---MC-	200	added ('OK')	application/json	etag:%22643-1636883576;;;%22	https://www.chezlartisan.ma/wp-json/wp/v2/pages/529	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-json/wp/v2/pages/529.json	(from https://www.chezlartisan.ma/)
10:53:00	828/828	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20Nov%202021%2009:52:57%20GMT	https://www.chezlartisan.ma/xmlrpc.php?rsd	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/xmlrpc0db0.php	(from https://www.chezlartisan.ma/)
10:53:01	1045/1045	---MCZ	200	added ('OK')	application/xml	date:Wed,%2011%20Dec%202013%2020:49:10%20GMT	https://www.chezlartisan.ma/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-includes/wlwmanifest.xml	(from https://www.chezlartisan.ma/)
10:53:03	2263/2263	---MC-	200	added ('OK')	application/json	etag:%22644-1636883579;;;%22	https://www.chezlartisan.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.chezlartisan.ma%2F	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-json/oembed/1.0/embedce79.json	(from https://www.chezlartisan.ma/)
10:53:04	2345/2345	---MCZ	200	added ('OK')	text/xml	etag:W/%22645-1636883581;;;%22	https://www.chezlartisan.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.chezlartisan.ma%2F&format=xml	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-json/oembed/1.0/embed27d2	(from https://www.chezlartisan.ma/)
10:53:04	135917/135917	---MC-	200	added ('OK')	application/json	etag:%22642-1636883575;;;%22	https://www.chezlartisan.ma/wp-json/	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-json/index.html	(from https://www.chezlartisan.ma/)
10:53:05	2804/2804	---M--	200	added ('OK')	image/png	date:Fri,%2012%20May%202017%2014:56:46%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/images/overlay-pattern.png	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/images/overlay-pattern.png	(from https://www.chezlartisan.ma/)
10:53:06	940/940	---M--	200	added ('OK')	image/png	date:Fri,%2012%20May%202017%2014:56:46%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/images/overlay-pattern2.png	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/images/overlay-pattern2.png	(from https://www.chezlartisan.ma/)
10:53:09	2805/2805	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Jan%202017%2009:56:44%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/images/overlay-pattern3.png	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/images/overlay-pattern3.png	(from https://www.chezlartisan.ma/)
10:53:10	5363/5363	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2010%20Dec%202019%2011:52:12%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/images/circuit-board-pattern.svg	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/images/circuit-board-pattern.svg	(from https://www.chezlartisan.ma/)
10:53:11	812/812	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2014:50:11%20GMT	https://www.chezlartisan.ma/wp-content/uploads/2019/09/cropped-Fav-32x32.png	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/uploads/2019/09/cropped-Fav-32x32.png	(from https://www.chezlartisan.ma/)
10:53:11	6722/6722	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2014:50:10%20GMT	https://www.chezlartisan.ma/wp-content/uploads/2019/09/cropped-Fav-192x192.png	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/uploads/2019/09/cropped-Fav-192x192.png	(from https://www.chezlartisan.ma/)
10:53:12	6405/6405	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2014:50:11%20GMT	https://www.chezlartisan.ma/wp-content/uploads/2019/09/cropped-Fav-180x180.png	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/uploads/2019/09/cropped-Fav-180x180.png	(from https://www.chezlartisan.ma/)
10:53:15	517346/517346	---MCZ	200	added ('OK')	text/html	etag:W/%22589-1636726626;;;%22	https://www.chezlartisan.ma/patisserie/	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/patisserie/index.html	(from https://www.chezlartisan.ma/)
10:53:18	490735/490735	---MCZ	200	added ('OK')	text/html	etag:W/%22554-1636703905;;;%22	https://www.chezlartisan.ma/boulangerie/	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/boulangerie/index.html	(from https://www.chezlartisan.ma/)
10:53:18	486881/486881	---MCZ	200	added ('OK')	text/html	etag:W/%22560-1636725187;;;%22	https://www.chezlartisan.ma/contactez-nous/	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/contactez-nous/index.html	(from https://www.chezlartisan.ma/)
10:53:18	490976/490976	---MCZ	200	added ('OK')	text/html	etag:W/%22598-1636739500;;;%22	https://www.chezlartisan.ma/traiteur/	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/traiteur/index.html	(from https://www.chezlartisan.ma/)
10:53:18	58100/58100	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Sep%202019%2021:00:23%20GMT	https://chezlartisan.ma/wp-content/uploads/2019/09/Chez-Lartisan-Logo.png	C:/My%20Web%20Sites/Boulangerie%20Rachid/chezlartisan.ma/wp-content/uploads/2019/09/Chez-Lartisan-Logo.png	(from https://www.chezlartisan.ma/)
10:53:19	57682/57682	---MCZ	200	added ('OK')	text/css	etag:W/%22627-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.7	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/revslider/public/assets/css/rs6b134.css	(from https://www.chezlartisan.ma/)
10:53:19	16763/16763	---MCZ	200	added ('OK')	application/javascript	etag:W/%22628-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/wpt-whatsapp/assets/js/public.js?ver=2.2.5	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/wpt-whatsapp/assets/js/public5bf8.js	(from https://www.chezlartisan.ma/)
10:53:20	6406/6406	---MCZ	200	added ('OK')	application/javascript	etag:W/%22629-1636840345;;;%22	https://www.chezlartisan.ma/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-includes/js/dist/vendor/regenerator-runtime.minb36a.js	(from https://www.chezlartisan.ma/)
10:53:21	16470/16470	---MCZ	200	added ('OK')	application/javascript	etag:W/%22630-1636840345;;;%22	https://www.chezlartisan.ma/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.chezlartisan.ma/)
10:53:22	11862/11862	---MCZ	200	added ('OK')	application/javascript	etag:W/%22631-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.5.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/contact-form-7/includes/js/index4245.js	(from https://www.chezlartisan.ma/)
10:53:24	45104/45104	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/ut-shortcodes/js/ut.scplugin.min.js?ver=4.9.7.8	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/ut-shortcodes/js/ut.scplugin.minc938.js	(from https://www.chezlartisan.ma/)
10:53:25	919/919	---MC-	200	added ('OK')	text/javascript	date:Sun,%2014%20Nov%202021%2009:53:23%20GMT	https://www.google.com/recaptcha/api.js?onload=renderInvisibleReCaptcha&render=explicit&hl=fr	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.google.com/recaptcha/api1f63.js	(from https://www.chezlartisan.ma/)
10:53:27	36319/36319	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/themes/lartisan/js/ut-init.min.js?ver=4.9.7	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/js/ut-init.min37cb.js	(from https://www.chezlartisan.ma/)
10:53:29	884/884	---MC-	200	added ('OK')	text/javascript	date:Sun,%2014%20Nov%202021%2009:53:26%20GMT	https://www.google.com/recaptcha/api.js?render=6Ld2Nr0UAAAAAMHQBMAYabodBlqyMdVnkdsL8Fbk&ver=3.0	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.google.com/recaptcha/api3ee3.js	(from https://www.chezlartisan.ma/)
10:53:30	934/934	---M--	200	added ('OK')	application/javascript	etag:%22634-1636840345;;;%22	https://www.chezlartisan.ma/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.5.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/contact-form-7/modules/recaptcha/index4245.js	(from https://www.chezlartisan.ma/)
10:53:31	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635-1636840345;;;%22	https://www.chezlartisan.ma/wp-includes/js/wp-embed.min.js?ver=5.8.2	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-includes/js/wp-embed.min080f.js	(from https://www.chezlartisan.ma/)
10:53:34	6890/6890	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Oct%202019%2016:45:53%20GMT	https://www.chezlartisan.ma/wp-content/plugins/wpt-whatsapp/assets/images/logo-green-small.png	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/plugins/wpt-whatsapp/assets/images/logo-green-small.png	(from https://www.chezlartisan.ma/wp-content/plugins/wpt-whatsapp/assets/css/public.css?ver=2.2.5)
10:53:34	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Tue,%2002%20Nov%202021%2017:39:06%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.google-analytics.com/analytics.js	(from https://www.chezlartisan.ma/)
10:53:36	21298/21298	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-extralight-webfont.eot?	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-extralight-webfontd41d.eot	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:53:42	24796/24796	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-extralight-webfont.woff	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-extralight-webfont.woff	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:53:48	43604/43604	---M--	200	added ('OK')	font/ttf	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-extralight-webfont.ttf	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-extralight-webfont.ttf	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:53:52	59971/59971	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-extralight-webfont.svg	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-extralight-webfont.svg	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:53:55	24940/24940	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-light-webfont.woff	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-light-webfont.woff	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:53:57	44096/44096	---M--	200	added ('OK')	font/ttf	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-light-webfont.ttf	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-light-webfont.ttf	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:53:57	59575/59575	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-light-webfont.svg	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-light-webfont.svg	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:00	21349/21349	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfont.eot	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfont.eot	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:02	21349/21349	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfont.eot?	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfontd41d.eot	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:03	24964/24964	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfont.woff	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfont.woff	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:04	59100/59100	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfont.svg	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfont.svg	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:04	43872/43872	---M--	200	added ('OK')	font/ttf	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfont.ttf	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-regular-webfont.ttf	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:05	21071/21071	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfont.eot	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfont.eot	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:06	21071/21071	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfont.eot?	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfontd41d.eot	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:07	24636/24636	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfont.woff	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfont.woff	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:09	43168/43168	---M--	200	added ('OK')	font/ttf	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfont.ttf	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfont.ttf	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:09	59548/59548	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfont.svg	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-medium-webfont.svg	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:10	21164/21164	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-semibold-webfont.eot	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-semibold-webfont.eot	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
10:54:11	21164/21164	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20May%202017%2014:57:24%20GMT	https://www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-semibold-webfont.eot?	C:/My%20Web%20Sites/Boulangerie%20Rachid/www.chezlartisan.ma/wp-content/themes/lartisan/css/fonts/raleway-semibold-webfontd41d.eot	(from https://www.chezlartisan.ma/wp-content/themes/lartisan/css/ut.core.fonts.min.css?ver=5.8.2)
